country,region,income_level,tax_category,year,quarter,fuel_type,avg_retail_price,avg_crude_price,retail_pct_change,crude_pct_change,impact_level,time_index
Nigeria,Africa,Low,Medium Tax,2023,4,Lpg,0.1625714285714286,111.51285714285714,-3.898662913441224,1.8444262751374376,Medium Impact,2023-10-01
Nigeria,Africa,Low,Medium Tax,2024,1,Lpg,0.16483333333333333,114.04166666666669,-2.79415894411682,0.6926925664312223,Medium Impact,2024-01-01
Nigeria,Africa,Low,Medium Tax,2024,2,Lpg,0.174625,121.19375,-5.300976138828636,1.3224007624653042,High Impact,2024-04-01
Nigeria,Africa,Low,Medium Tax,2024,3,Lpg,0.1799,123.826,2.9470672389127417,3.928826220151914,Medium Impact,2024-07-01
Nigeria,Africa,Low,Medium Tax,2024,4,Lpg,0.17875,120.2625,-1.7857142857142874,1.5178018721041546,Low Impact,2024-10-01
Nigeria,Africa,Low,Low Tax,2020,2,Petrol,0.14557211525,55.02625,24.42061132478633,-21.11497383700093,High Impact,2020-04-01
Nigeria,Africa,Low,Low Tax,2020,3,Petrol,0.1430909090909091,69.99727272727273,44.244868035190635,36.29813990044538,High Impact,2020-07-01
Nigeria,Africa,Low,Low Tax,2020,4,Petrol,0.1696,83.118,27.5187969924812,22.728682170542637,High Impact,2020-10-01
Nigeria,Africa,Low,Low Tax,2021,1,Petrol,0.19822222222222224,100.49111111111112,9.073700141275026,9.654080186713347,High Impact,2021-01-01
Nigeria,Africa,Low,Low Tax,2021,2,Petrol,0.21471428571428572,103.35714285714286,10.820276497695852,3.6187802773431503,High Impact,2021-04-01
Nigeria,Africa,Low,Low Tax,2021,3,Petrol,0.215,109.95125,8.221476510067118,6.243356846072092,High Impact,2021-07-01
Nigeria,Africa,Low,Low Tax,2021,4,Petrol,0.23130199422222225,112.16222222222224,1.7159165445128552,2.0380107914905383,Low Impact,2021-10-01
Nigeria,Africa,Low,Low Tax,2022,1,Petrol,0.220125,117.35875,0.05681818181817556,2.9124191603639207,Low Impact,2022-01-01
Nigeria,Africa,Low,Low Tax,2022,2,Petrol,0.26225000000000004,128.87625,4.9000000000000155,3.8386699110480897,Medium Impact,2022-04-01
Nigeria,Africa,Low,Low Tax,2022,3,Petrol,0.24507808854545457,117.72090909090907,-7.377895485466916,-9.36737104974356,High Impact,2022-07-01
Nigeria,Africa,Low,Low Tax,2022,4,Petrol,0.2028858974,102.035,-16.335712412371127,-12.33353380874646,High Impact,2022-10-01
Nigeria,Africa,Low,Low Tax,2023,1,Petrol,0.187,95.2425,1.2635379061371803,-5.497767488010575,Low Impact,2023-01-01
Nigeria,Africa,Low,Low Tax,2023,2,Petrol,0.1984858974,103.632,-1.5772409586776832,7.58391584192678,Low Impact,2023-04-01
Nigeria,Africa,Low,Low Tax,2023,3,Petrol,0.21357142857142855,107.42428571428572,1.4014696441243824,4.6850274948374615,Low Impact,2023-07-01
Nigeria,Africa,Low,Low Tax,2023,4,Petrol,0.2195,109.49333333333333,8.663366336633672,1.2983007987171078,High Impact,2023-10-01
Nigeria,Africa,Low,Low Tax,2024,1,Petrol,0.2235714285714286,113.25714285714284,-0.06385696040868283,1.5642014373742894,Low Impact,2024-01-01
Nigeria,Africa,Low,Low Tax,2024,2,Petrol,0.2468,119.612,11.842900302114796,4.884472049689432,High Impact,2024-04-01
Nigeria,Africa,Low,Low Tax,2024,3,Petrol,0.229,119.145,-6.147540983606552,-1.6904749626115194,High Impact,2024-07-01
Nigeria,Africa,Low,Low Tax,2024,4,Petrol,0.23731766377777777,118.46444444444444,-1.323216724416724,-4.329910968258326,Low Impact,2024-10-01
Nigeria,Africa,Low,Medium Tax,2020,1,Petrol,0.117,69.755,-1.4967259120673553,8.076539044208781,Low Impact,2020-01-01
Nigeria,Africa,Low,Medium Tax,2020,2,Petrol,0.0992,51.356,-31.855081016280007,-6.669998409849836,High Impact,2020-04-01
Nigeria,Africa,Low,Medium Tax,2020,3,Petrol,0.133,67.725,-7.0520965692503195,-3.2462303726119317,High Impact,2020-07-01
Nigeria,Africa,Low,Medium Tax,2020,4,Petrol,0.18173237175,91.64375,7.1535210790094395,10.257405134868504,High Impact,2020-10-01
Nigeria,Africa,Low,Medium Tax,2021,1,Petrol,0.19375,99.7475,-2.2561659192825054,-0.7399770018354268,Medium Impact,2021-01-01
Nigeria,Africa,Low,Medium Tax,2021,2,Petrol,0.19866666666666663,103.49,-7.473941006875144,0.12854181064270018,High Impact,2021-04-01
Nigeria,Africa,Low,Medium Tax,2021,3,Petrol,0.2274,109.922,5.767441860465114,-0.02660269892339074,High Impact,2021-07-01
Nigeria,Africa,Low,Medium Tax,2021,4,Petrol,0.22,114.0375,-4.886250228938315,1.6719335090048058,Medium Impact,2021-10-01
Nigeria,Africa,Low,Medium Tax,2022,1,Petrol,0.25,124.112,13.571834185122098,5.754364288985691,High Impact,2022-01-01
Nigeria,Africa,Low,Medium Tax,2022,2,Petrol,0.2646,129.888,0.8960915157292517,0.7850554310821477,Low Impact,2022-04-01
Nigeria,Africa,Low,Medium Tax,2022,3,Petrol,0.2425,116.39,-1.0519457535986094,-1.130563042017713,Low Impact,2022-07-01
Nigeria,Africa,Low,Medium Tax,2022,4,Petrol,0.18466666666666667,100.78333333333332,-8.980038024729332,-1.2267032554188908,High Impact,2022-10-01
Nigeria,Africa,Low,Medium Tax,2023,1,Petrol,0.20166666666666663,96.32666666666668,7.843137254901958,1.1383223525911867,High Impact,2023-01-01
Nigeria,Africa,Low,Medium Tax,2023,2,Petrol,0.210619658,102.61666666666667,6.1131600576878,-0.979748854922544,High Impact,2023-04-01
Nigeria,Africa,Low,Medium Tax,2023,3,Petrol,0.202,108.09,-5.418060200668907,0.6197055733606408,High Impact,2023-07-01
Nigeria,Africa,Low,Medium Tax,2023,4,Petrol,0.22371428571428573,111.51285714285714,1.9199479336153649,1.8444262751374376,Low Impact,2023-10-01
Nigeria,Africa,Low,Medium Tax,2024,1,Petrol,0.22066666666666668,114.04166666666669,-1.299254526091589,0.6926925664312223,Low Impact,2024-01-01
Nigeria,Africa,Low,Medium Tax,2024,2,Petrol,0.244,121.19375,-1.134521880064829,1.3224007624653042,Low Impact,2024-04-01
Nigeria,Africa,Low,Medium Tax,2024,3,Petrol,0.2405,123.826,5.021834061135364,3.928826220151914,High Impact,2024-07-01
Nigeria,Africa,Low,Medium Tax,2024,4,Petrol,0.2465,120.2625,3.869217350302457,1.5178018721041546,Medium Impact,2024-10-01
Norway,Europe,High,Low Tax,2020,4,Diesel,3.6705,88.07499999999999,21.885271312548813,27.832507846659045,High Impact,2020-10-01
Norway,Europe,High,Low Tax,2021,1,Diesel,4.142,98.99,12.557746308765374,12.027513014611577,High Impact,2021-01-01
Norway,Europe,High,Low Tax,2021,2,Diesel,4.288,103.76,1.6681347876478574,3.2951717272274785,Low Impact,2021-04-01
Norway,Europe,High,Low Tax,2021,3,Diesel,4.47887702275,109.26,3.3257725315558693,5.037492789848115,Medium Impact,2021-07-01
Norway,Europe,High,Low Tax,2021,4,Diesel,4.5827540455,114.02,0.593535021950442,3.955611706630904,Low Impact,2021-10-01
Norway,Europe,High,Low Tax,2022,1,Diesel,5.076,122.41,8.58334670303225,8.758135092512372,High Impact,2022-01-01
Norway,Europe,High,Low Tax,2022,2,Diesel,5.369,130,9.14376321353065,9.708344585471233,High Impact,2022-04-01
Norway,Europe,High,Low Tax,2022,3,Diesel,4.753333333333333,114.21,-11.41940159436796,-11.712261112304054,High Impact,2022-07-01
Norway,Europe,High,Low Tax,2022,4,Diesel,4.0405,97.09,-17.301737884169395,-18.245354690219116,High Impact,2022-10-01
Norway,Europe,High,Low Tax,2023,1,Diesel,3.907,94.615,-7.485961707597595,-7.0475214730814635,High Impact,2023-01-01
Norway,Europe,High,Low Tax,2023,2,Diesel,4.173,101.52,3.3457571425482975,6.605061430221561,Medium Impact,2023-04-01
Norway,Europe,High,Low Tax,2023,3,Diesel,4.51,109.25,5.562924241242101,6.609634713593346,High Impact,2023-07-01
Norway,Europe,High,Low Tax,2023,4,Diesel,4.616,111.52,3.202727628416525,3.9740810665920825,Medium Impact,2023-10-01
Norway,Europe,High,Low Tax,2024,1,Diesel,4.816,116.45,5.344513306598619,5.881818089975055,High Impact,2024-01-01
Norway,Europe,High,Low Tax,2024,2,Diesel,5.0295000000000005,121.15,6.64963855421688,6.885627205646462,High Impact,2024-04-01
Norway,Europe,High,Low Tax,2024,3,Diesel,4.7972540455,121.37,-4.062594082473403,0.846690098129642,Medium Impact,2024-07-01
Norway,Europe,High,Medium Tax,2020,1,Diesel,2.799,67.1575,-0.9729347249248294,-1.98847051955635,Low Impact,2020-01-01
Norway,Europe,High,Medium Tax,2020,2,Diesel,2.201,53.11,-25.965286706944347,-18.153798736323008,High Impact,2020-04-01
Norway,Europe,High,Medium Tax,2020,3,Diesel,2.9362,70.846,21.23717719524781,31.913604279161103,High Impact,2020-07-01
Norway,Europe,High,Medium Tax,2020,4,Diesel,3.694,88.66499999999999,0.6402397493529453,0.6698836219131462,Low Impact,2020-10-01
Norway,Europe,High,Medium Tax,2021,1,Diesel,4.1868,100.254,1.0816030902945315,1.276896656227912,Low Impact,2021-01-01
Norway,Europe,High,Medium Tax,2021,2,Diesel,4.2782,102.508,-0.22854477611940885,-1.2066306861989295,Low Impact,2021-04-01
Norway,Europe,High,Medium Tax,2021,3,Diesel,4.6635,112.205,4.122081859185382,2.6954054548782787,Medium Impact,2021-07-01
Norway,Europe,High,Medium Tax,2021,4,Diesel,4.689666666666667,112.38333333333333,2.3329338669538444,-1.4354206864292969,Medium Impact,2021-10-01
Norway,Europe,High,Medium Tax,2022,1,Diesel,4.9928333333333335,120.355,-1.6384292093511852,-1.6787844130381444,Low Impact,2022-01-01
Norway,Europe,High,Medium Tax,2022,2,Diesel,5.364,128.73333333333335,-0.09312721177127758,-0.9743589743589628,Low Impact,2022-04-01
Norway,Europe,High,Medium Tax,2022,3,Diesel,4.838,116.26,1.7812061711080038,1.7949391471850076,Low Impact,2022-07-01
Norway,Europe,High,Medium Tax,2022,4,Diesel,4.32775,104,7.109268654869452,7.117107838088368,High Impact,2022-10-01
Norway,Europe,High,Medium Tax,2023,1,Diesel,4.085584681833334,97.08833333333334,4.570890244006492,2.6141027673554333,Medium Impact,2023-01-01
Norway,Europe,High,Medium Tax,2023,2,Diesel,4.3501666666666665,104.63166666666666,4.24554676891125,3.065077488836352,Medium Impact,2023-04-01
Norway,Europe,High,Medium Tax,2023,3,Diesel,4.49075,108.3,-0.42682926829267287,-0.869565217391307,Low Impact,2023-07-01
Norway,Europe,High,Medium Tax,2023,4,Diesel,4.657666666666667,112.06666666666666,0.902657423454657,0.4901960784313727,Low Impact,2023-10-01
Norway,Europe,High,Medium Tax,2024,1,Diesel,4.736,113.8,-1.6611295681063138,-2.275654787462435,Low Impact,2024-01-01
Norway,Europe,High,Medium Tax,2024,2,Diesel,5.033,121.8,0.06958942240779076,0.5365249690466294,Low Impact,2024-04-01
Norway,Europe,High,Medium Tax,2024,3,Diesel,4.9192513485000005,121.11,2.543065300334438,-0.21422097717723088,Medium Impact,2024-07-01
Norway,Europe,High,Medium Tax,2024,4,Diesel,4.884584681833333,120.27166666666666,-2.589200440422766,-3.194086713887112,Medium Impact,2024-10-01
Norway,Europe,High,High Tax,2020,1,Diesel,2.9729297272857145,64.89,6.2139952585107014,-3.3763913189144894,High Impact,2020-01-01
Norway,Europe,High,High Tax,2020,2,Diesel,2.421864371909091,53.70636363636363,10.034728392053191,1.1228838944899906,High Impact,2020-04-01
Norway,Europe,High,High Tax,2020,3,Diesel,3.011438511375,68.89874999999999,2.5624450437640576,-2.748567315021329,Medium Impact,2020-07-01
Norway,Europe,High,High Tax,2020,4,Diesel,3.6798888888888888,88.36222222222221,-0.38200084220658326,-0.341485115635005,Low Impact,2020-10-01
Norway,Europe,High,High Tax,2021,1,Diesel,4.217644013,100.45,0.7366965940575209,0.1955034213098709,Low Impact,2021-01-01
Norway,Europe,High,High Tax,2021,2,Diesel,4.334714285714286,104.02,1.320982789824832,1.4750068287353189,Low Impact,2021-04-01
Norway,Europe,High,High Tax,2021,3,Diesel,4.555714285714286,109.68142857142855,-2.311262234066987,-2.249072170198693,Medium Impact,2021-07-01
Norway,Europe,High,High Tax,2021,4,Diesel,4.6747499999999995,112.5525,-0.3180752007960864,0.1505264718967967,Low Impact,2021-10-01
Norway,Europe,High,High Tax,2022,1,Diesel,4.9192,118.496,-1.4747805187435343,-1.544597233185156,Low Impact,2022-01-01
Norway,Europe,High,High Tax,2022,2,Diesel,5.3661111111111115,129.36111111111111,0.03935703040849401,0.487657517693759,Low Impact,2022-04-01
Norway,Europe,High,High Tax,2022,3,Diesel,4.885834232333333,118.75777777777778,0.9887191470304454,2.148441233251136,Low Impact,2022-07-01
Norway,Europe,High,High Tax,2022,4,Diesel,4.223142857142857,101.78857142857144,-2.417125362073657,-2.126373626373625,Medium Impact,2022-10-01
Norway,Europe,High,High Tax,2023,1,Diesel,4.0379016182,95.23,-1.1671050130317329,-1.914064511698969,Low Impact,2023-01-01
Norway,Europe,High,High Tax,2023,2,Diesel,4.272333333333333,102.47666666666666,-1.789203478793918,-2.059605919176796,Low Impact,2023-04-01
Norway,Europe,High,High Tax,2023,3,Diesel,4.47275,107.2575,-0.4008239158269928,-0.9626038781163472,Low Impact,2023-07-01
Norway,Europe,High,High Tax,2023,4,Diesel,4.571666666666666,109.9811111111111,-1.8464180920346445,-1.8609954392226875,Low Impact,2023-10-01
Norway,Europe,High,High Tax,2024,1,Diesel,4.715909090909091,113.34545454545454,-0.4242168304668272,-0.3994248282473228,Low Impact,2024-01-01
Norway,Europe,High,High Tax,2024,2,Diesel,5.0004,120.351,-0.6477250149016571,-1.1896551724137916,Low Impact,2024-04-01
Norway,Europe,High,High Tax,2024,3,Diesel,5.014418015166667,124.24,1.9345762174905996,2.584427380067715,Low Impact,2024-07-01
Norway,Europe,High,High Tax,2024,4,Diesel,4.8483582987142855,117.94285714285716,-0.7416471507553192,-1.9362910553686885,Low Impact,2024-10-01
Norway,Europe,High,Low Tax,2020,4,Lpg,2.944,88.07499999999999,27.770845765746216,27.832507846659045,High Impact,2020-10-01
Norway,Europe,High,Low Tax,2021,1,Lpg,3.311,98.99,11.795160382667422,12.027513014611577,High Impact,2021-01-01
Norway,Europe,High,Low Tax,2021,2,Lpg,3.475,103.76,2.9803987976800292,3.2951717272274785,Medium Impact,2021-04-01
Norway,Europe,High,Low Tax,2021,3,Lpg,3.683,109.26,5.955120828538546,5.037492789848115,High Impact,2021-07-01
Norway,Europe,High,Low Tax,2021,4,Lpg,3.811,114.02,3.817714819427147,3.955611706630904,Medium Impact,2021-10-01
Norway,Europe,High,Low Tax,2022,1,Lpg,4.077,122.41,8.214996682149964,8.758135092512372,High Impact,2022-01-01
Norway,Europe,High,Low Tax,2022,2,Lpg,4.359,130,9.864905736465367,9.708344585471233,High Impact,2022-04-01
Norway,Europe,High,Low Tax,2022,3,Lpg,3.837,114.21,-11.41750461727888,-11.712261112304054,High Impact,2022-07-01
Norway,Europe,High,Low Tax,2022,4,Lpg,3.2465,97.09,-18.456965840589408,-18.245354690219116,High Impact,2022-10-01
Norway,Europe,High,Low Tax,2023,1,Lpg,3.168,94.615,-6.925207756232677,-7.0475214730814635,High Impact,2023-01-01
Norway,Europe,High,Low Tax,2023,2,Lpg,3.412,101.52,6.8520606288362735,6.605061430221561,High Impact,2023-04-01
Norway,Europe,High,Low Tax,2023,3,Lpg,3.628,109.25,5.531584816017846,6.609634713593346,High Impact,2023-07-01
Norway,Europe,High,Low Tax,2023,4,Lpg,3.731,111.52,3.8950189703783624,3.9740810665920825,Medium Impact,2023-10-01
Norway,Europe,High,Low Tax,2024,1,Lpg,3.912,116.45,6.4135888291120144,5.881818089975055,High Impact,2024-01-01
Norway,Europe,High,Low Tax,2024,2,Lpg,4.0809999999999995,121.15,7.420435510887753,6.885627205646462,High Impact,2024-04-01
Norway,Europe,High,Low Tax,2024,3,Lpg,4.055,121.37,0.38868120713984666,0.846690098129642,Low Impact,2024-07-01
Norway,Europe,High,Medium Tax,2020,1,Lpg,2.24925,67.1575,-1.6721311475409888,-1.98847051955635,Low Impact,2020-01-01
Norway,Europe,High,Medium Tax,2020,2,Lpg,1.753,53.11,-18.874785138172683,-18.153798736323008,High Impact,2020-04-01
Norway,Europe,High,Medium Tax,2020,3,Lpg,2.3632,70.846,31.48811330298431,31.913604279161103,High Impact,2020-07-01
Norway,Europe,High,Medium Tax,2020,4,Lpg,2.9685,88.66499999999999,0.8322010869565282,0.6698836219131462,Low Impact,2020-10-01
Norway,Europe,High,Medium Tax,2021,1,Lpg,3.3698,100.254,1.7758985200845725,1.276896656227912,Low Impact,2021-01-01
Norway,Europe,High,Medium Tax,2021,2,Lpg,3.4402,102.508,-1.001438848920868,-1.2066306861989295,Low Impact,2021-04-01
Norway,Europe,High,Medium Tax,2021,3,Lpg,3.7595,112.205,2.077111050773832,2.6954054548782787,Medium Impact,2021-07-01
Norway,Europe,High,Medium Tax,2021,4,Lpg,3.7696666666666663,112.38333333333333,-1.0845797253564216,-1.4354206864292969,Low Impact,2021-10-01
Norway,Europe,High,Medium Tax,2022,1,Lpg,4.033166666666666,120.355,-1.075136947101634,-1.6787844130381444,Low Impact,2022-01-01
Norway,Europe,High,Medium Tax,2022,2,Lpg,4.290333333333334,128.73333333333335,-1.5752848512655702,-0.9743589743589628,Low Impact,2022-04-01
Norway,Europe,High,Medium Tax,2022,3,Lpg,3.896,116.26,1.537659629919212,1.7949391471850076,Low Impact,2022-07-01
Norway,Europe,High,Medium Tax,2022,4,Lpg,3.5055,104,7.977822270137066,7.117107838088368,High Impact,2022-10-01
Norway,Europe,High,Medium Tax,2023,1,Lpg,3.2523333333333335,97.08833333333334,2.662037037037038,2.6141027673554333,Medium Impact,2023-01-01
Norway,Europe,High,Medium Tax,2023,2,Lpg,3.513,104.63166666666666,2.960140679953106,3.065077488836352,Medium Impact,2023-04-01
Norway,Europe,High,Medium Tax,2023,3,Lpg,3.62575,108.3,-0.06201764057332098,-0.869565217391307,Low Impact,2023-07-01
Norway,Europe,High,Medium Tax,2023,4,Lpg,3.7603333333333335,112.06666666666666,0.7862056642544534,0.4901960784313727,Low Impact,2023-10-01
Norway,Europe,High,Medium Tax,2024,1,Lpg,3.846,113.8,-1.6871165644171735,-2.275654787462435,Low Impact,2024-01-01
Norway,Europe,High,Medium Tax,2024,2,Lpg,4.078,121.8,-0.07351139426609228,0.5365249690466294,Low Impact,2024-04-01
Norway,Europe,High,Medium Tax,2024,3,Lpg,4.039,121.11,-0.394574599260173,-0.21422097717723088,Low Impact,2024-07-01
Norway,Europe,High,Medium Tax,2024,4,Lpg,4.0281666666666665,120.27166666666666,-3.3201328053122197,-3.194086713887112,Medium Impact,2024-10-01
Norway,Europe,High,High Tax,2020,1,Lpg,2.160857142857143,64.89,-3.9298813890344313,-3.3763913189144894,Medium Impact,2020-01-01
Norway,Europe,High,High Tax,2020,2,Lpg,1.7972727272727274,53.70636363636363,2.525540631644452,1.1228838944899906,Medium Impact,2020-04-01
Norway,Europe,High,High Tax,2020,3,Lpg,2.304125,68.89874999999999,-2.499788422477996,-2.748567315021329,Medium Impact,2020-07-01
Norway,Europe,High,High Tax,2020,4,Lpg,2.9616666666666664,88.36222222222221,-0.23019482342373893,-0.341485115635005,Low Impact,2020-10-01
Norway,Europe,High,High Tax,2021,1,Lpg,3.3744285714285716,100.45,0.13735448479350187,0.1955034213098709,Low Impact,2021-01-01
Norway,Europe,High,High Tax,2021,2,Lpg,3.476,104.02,1.0406371722574284,1.4750068287353189,Low Impact,2021-04-01
Norway,Europe,High,High Tax,2021,3,Lpg,3.670857142857143,109.68142857142855,-2.3578363384188656,-2.249072170198693,Medium Impact,2021-07-01
Norway,Europe,High,High Tax,2021,4,Lpg,3.7675,112.5525,-0.05747634627287956,0.1505264718967967,Low Impact,2021-10-01
Norway,Europe,High,High Tax,2022,1,Lpg,3.9676,118.496,-1.625687011859986,-1.544597233185156,Low Impact,2022-01-01
Norway,Europe,High,High Tax,2022,2,Lpg,4.331555555555555,129.36111111111111,0.9608163053893568,0.487657517693759,Low Impact,2022-04-01
Norway,Europe,High,High Tax,2022,3,Lpg,3.981333333333333,118.75777777777778,2.190280629705679,2.148441233251136,Medium Impact,2022-07-01
Norway,Europe,High,High Tax,2022,4,Lpg,3.4037142857142855,101.78857142857144,-2.903600464576083,-2.126373626373625,Medium Impact,2022-10-01
Norway,Europe,High,High Tax,2023,1,Lpg,3.1932,95.23,-1.8181818181818223,-1.914064511698969,Low Impact,2023-01-01
Norway,Europe,High,High Tax,2023,2,Lpg,3.4378333333333333,102.47666666666666,-2.139671695606792,-2.059605919176796,Medium Impact,2023-04-01
Norway,Europe,High,High Tax,2023,3,Lpg,3.591125,107.2575,-0.9549748327932188,-0.9626038781163472,Low Impact,2023-07-01
Norway,Europe,High,High Tax,2023,4,Lpg,3.676222222222222,109.9811111111111,-2.2367993381201523,-1.8609954392226875,Medium Impact,2023-10-01
Norway,Europe,High,High Tax,2024,1,Lpg,3.7990909090909097,113.34545454545454,-1.2196851510424025,-0.3994248282473228,Low Impact,2024-01-01
Norway,Europe,High,High Tax,2024,2,Lpg,4.0393,120.351,-0.9489946051986364,-1.1896551724137916,Low Impact,2024-04-01
Norway,Europe,High,High Tax,2024,3,Lpg,4.1665,124.24,3.156721960881416,2.584427380067715,Medium Impact,2024-07-01
Norway,Europe,High,High Tax,2024,4,Lpg,3.936857142857143,117.94285714285716,-2.266776212740046,-1.9362910553686885,Medium Impact,2024-10-01
Norway,Europe,High,Low Tax,2020,4,Petrol,3.9445,88.07499999999999,20.580443737331375,27.832507846659045,High Impact,2020-10-01
Norway,Europe,High,Low Tax,2021,1,Petrol,4.43,98.99,12.066784720465469,12.027513014611577,High Impact,2021-01-01
Norway,Europe,High,Low Tax,2021,2,Petrol,4.621,103.76,2.983126392868514,3.2951717272274785,Medium Impact,2021-04-01
Norway,Europe,High,Low Tax,2021,3,Petrol,4.8285202922499995,109.26,4.159143438366717,5.037492789848115,Medium Impact,2021-07-01
Norway,Europe,High,Low Tax,2021,4,Petrol,5.0975,114.02,4.423093385675949,3.955611706630904,Medium Impact,2021-10-01
Norway,Europe,High,Low Tax,2022,1,Petrol,5.438000000000001,122.41,8.26468904760721,8.758135092512372,High Impact,2022-01-01
Norway,Europe,High,Low Tax,2022,2,Petrol,5.792,130,9.456497089727115,9.708344585471233,High Impact,2022-04-01
Norway,Europe,High,Low Tax,2022,3,Petrol,5.109666666666667,114.21,-9.820714183007174,-11.712261112304054,High Impact,2022-07-01
Norway,Europe,High,Low Tax,2022,4,Petrol,4.3255,97.09,-18.48249434626015,-18.245354690219116,High Impact,2022-10-01
Norway,Europe,High,Low Tax,2023,1,Petrol,4.223,94.615,-7.084708470847086,-7.0475214730814635,High Impact,2023-01-01
Norway,Europe,High,Low Tax,2023,2,Petrol,4.525,101.52,6.290519590341074,6.605061430221561,High Impact,2023-04-01
Norway,Europe,High,Low Tax,2023,3,Petrol,4.865,109.25,6.245905219480247,6.609634713593346,High Impact,2023-07-01
Norway,Europe,High,Low Tax,2023,4,Petrol,4.996,111.52,4.45873190110293,3.9740810665920825,Medium Impact,2023-10-01
Norway,Europe,High,Low Tax,2024,1,Petrol,5.204,116.45,6.428326432594162,5.881818089975055,High Impact,2024-01-01
Norway,Europe,High,Low Tax,2024,2,Petrol,5.443,121.15,8.107022462869352,6.885627205646462,High Impact,2024-04-01
Norway,Europe,High,Low Tax,2024,3,Petrol,5.415,121.37,0.6861159145423134,0.846690098129642,Low Impact,2024-07-01
Norway,Europe,High,Medium Tax,2020,1,Petrol,3.00725,67.1575,-1.320754716981129,-1.98847051955635,Low Impact,2020-01-01
Norway,Europe,High,Medium Tax,2020,2,Petrol,2.3685,53.11,-24.642339743917336,-18.153798736323008,High Impact,2020-04-01
Norway,Europe,High,Medium Tax,2020,3,Petrol,3.1602,70.846,31.739871906620692,31.913604279161103,High Impact,2020-07-01
Norway,Europe,High,Medium Tax,2020,4,Petrol,3.961,88.66499999999999,0.4183039675497687,0.6698836219131462,Low Impact,2020-10-01
Norway,Europe,High,Medium Tax,2021,1,Petrol,4.4844,100.254,1.2279909706546328,1.276896656227912,Low Impact,2021-01-01
Norway,Europe,High,Medium Tax,2021,2,Petrol,4.5582,102.508,-1.3590132006059334,-1.2066306861989295,Low Impact,2021-04-01
Norway,Europe,High,Medium Tax,2021,3,Petrol,5.005,112.205,3.654943897269286,2.6954054548782787,Medium Impact,2021-07-01
Norway,Europe,High,Medium Tax,2021,4,Petrol,4.8803603896666665,112.38333333333333,-4.259727520026162,-1.4354206864292969,Medium Impact,2021-10-01
Norway,Europe,High,Medium Tax,2022,1,Petrol,5.3755,120.355,-1.1493196027951615,-1.6787844130381444,Low Impact,2022-01-01
Norway,Europe,High,Medium Tax,2022,2,Petrol,5.747,128.73333333333335,-0.7769337016574573,-0.9743589743589628,Low Impact,2022-04-01
Norway,Europe,High,Medium Tax,2022,3,Petrol,5.181,116.26,1.3960467088525046,1.7949391471850076,Low Impact,2022-07-01
Norway,Europe,High,Medium Tax,2022,4,Petrol,4.72077029225,104,9.138141076176169,7.117107838088368,High Impact,2022-10-01
Norway,Europe,High,Medium Tax,2023,1,Petrol,4.3421666666666665,97.08833333333334,2.8218486068355824,2.6141027673554333,Medium Impact,2023-01-01
Norway,Europe,High,Medium Tax,2023,2,Petrol,4.678166666666667,104.63166666666666,3.384898710865557,3.065077488836352,Medium Impact,2023-04-01
Norway,Europe,High,Medium Tax,2023,3,Petrol,4.833,108.3,-0.6577595066803705,-0.869565217391307,Low Impact,2023-07-01
Norway,Europe,High,Medium Tax,2023,4,Petrol,4.8963603896666665,112.06666666666666,-1.99438771684015,0.4901960784313727,Low Impact,2023-10-01
Norway,Europe,High,Medium Tax,2024,1,Petrol,5.079,113.8,-2.401998462720984,-2.275654787462435,Medium Impact,2024-01-01
Norway,Europe,High,Medium Tax,2024,2,Petrol,5.45,121.8,0.1286055484108132,0.5365249690466294,Low Impact,2024-04-01
Norway,Europe,High,Medium Tax,2024,3,Petrol,5.314013528166667,121.11,-1.8649394613727257,-0.21422097717723088,Low Impact,2024-07-01
Norway,Europe,High,Medium Tax,2024,4,Petrol,5.369,120.27166666666666,-3.1856704934783933,-3.194086713887112,Medium Impact,2024-10-01
Norway,Europe,High,High Tax,2020,1,Petrol,3.1430115955714286,64.89,4.514476534090236,-3.3763913189144894,Medium Impact,2020-01-01
Norway,Europe,High,High Tax,2020,2,Petrol,2.3988181818181817,53.70636363636363,1.2800583414896216,1.1228838944899906,Low Impact,2020-04-01
Norway,Europe,High,High Tax,2020,3,Petrol,3.271260146125,68.89874999999999,3.514339159705076,-2.748567315021329,Medium Impact,2020-07-01
Norway,Europe,High,High Tax,2020,4,Petrol,3.953,88.36222222222221,-0.20196919969705757,-0.341485115635005,Low Impact,2020-10-01
Norway,Europe,High,High Tax,2021,1,Petrol,4.4871428571428575,100.45,0.06116441760007141,0.1955034213098709,Low Impact,2021-01-01
Norway,Europe,High,High Tax,2021,2,Petrol,4.635714285714285,104.02,1.700545954856851,1.4750068287353189,Low Impact,2021-04-01
Norway,Europe,High,High Tax,2021,3,Petrol,4.8815830241428575,109.68142857142855,-2.4658736434993487,-2.249072170198693,Medium Impact,2021-07-01
Norway,Europe,High,High Tax,2021,4,Petrol,5.022875,112.5525,2.9201657040550515,0.1505264718967967,Medium Impact,2021-10-01
Norway,Europe,High,High Tax,2022,1,Petrol,5.2916,118.496,-1.560785043251788,-1.544597233185156,Low Impact,2022-01-01
Norway,Europe,High,High Tax,2022,2,Petrol,5.666120129888889,129.36111111111111,-1.4073407014287564,0.487657517693759,Low Impact,2022-04-01
